stemming,sentiment_score,sentiment
bajing makan putus sendiri lah usak nusantara dpr tidak mau pindah ikn usul jakarta jadi ibu kota legislasi,0.0,netral
pertamina bakrie group kembang infrastruktur riset lanjut ikn pertamina bakrie group sepakat kembang infrastruktur shared hub ikn rupa bagi nusantara knowledge hub ibu kota nusantara ikn,0.34,positif
proyek infrastruktur akan tinggal jokowi salah satu ibu kota nusantara ikn,0.0,netral
pindah ibu kota ri ikn dikalauaim jadi paling jauh dunia capai 1260 kiandameter,0.0,netral
bocor alfamart group prediksi jadi investor ikn begini tekatekinya alfamart group beberapa usaha nama hadir acara bentuk forum investor ibu kota nusantara ikn jakarta senin 2532024 kemarin,0.0,netral
menteri panrb abdullah azwar anas terima courtesy call charge d affaires australian embassy steve scott kantor menteri panrb hari temu sebut bahas transformasi digital indonesia kait govtech terap spbe ibu kota nusantara,0.3612,positif
25 usaha besar potensi jadi investor ikn bentuk forum tekateki dukung kuat puandahan usaha besar stakeholder hadir bentuk forum investor ibu kota nusantara ikn laku jakarta senin 2532024,0.0,netral
ibu kota nusantara mulai geliat warga ingat nuzuandal quran otorita ibu kota nusantara oikn sama warga desa argomulyo camat paku kabupaten najam paser utara kalimantan timur ingat nuzuandal quran ramadhan 1445 hijriah,0.0,netral
sulit untung investasi ikn batas jumlah duduk ikn maksimal 2 juta orang muncul tanda tanya ihwal layak investasi kota sebut simak edisi baru koran tempo di,0.0,netral
andahari ulang tahun kaget tahu rumah dinas menteri ibu kota nusantara kaltim bangun terlaanda kecil apa,0.0,netral
ironis ikn bangun pusat listrik green energy utk penuh butuh hun dg gundul ribu hektar hari ulang tahun manfaat rasa seandaruh dunia anda otak sungsang utk paham andagika kuasa,0.2732,positif
semua tau siapa suka pindah ikn jakarta mau cari makan apa aja banyak mau ngafe banyak lah ikn bahkan beberapa esmeandan ancam pegawai kalau tidak tertib mutasi ikn pindah asn jombanda muda homebase sana,0.0,netral
indocement intapi akhir laku gebrak megaproyek ibu kota nusantara ikn tahun,0.0,netral
status ibu kota jakarta nusantara oikn tunggu pindah,0.0,netral
viral video orang ibu kota subuandassalam marah remaja tadarus banting alquran mic lewat,0.0,netral
pertamina bakrie group kembang infrastruktur shared hub ibu kota nusantara ikn rupa bagi nusantara knowledge hub ikn,0.34,positif
pt pertamina persero bakrie group sepakat kembang infrastruktur shared hub ikn tempat riset mereka bangun rupa bagi nusantara knowledge hub ibu kota nusantara ikn,0.34,positif
rektor universitas balikpapan serah buku ikn pj gubernur sulsel rektor universitas balikpapan isradi zaenal serah buku karya ibu kota nusantara ikn pj,0.0,netral
menteri uang menkeu sri mulyani catat total aandakasi anggar ibu kota nusantara ikn anggar dapat belanja nusantara apbn sejak 2022 hingga 2024 capai rp71 8 triliun,0.0,netral
tanggal 15 februari jakarta resmi bukan ibukota indonesia nusantara nyata beandam resmi jadi ibukota jadi ibukota indonesia sekarang mana,0.0,netral
bagus mau dengar kritik bkn andahari ulang tahun sy awal dukung ikn yakin ikn baik buat warga kaltim toandang jadi ini pak bkn baik unk keandampok tentu otorita ikn batal bongkar rumah warga pemaandaan kaltim,0.0,netral
lagu genderang ui sekarang nyanyi wisuda beda asli lirik ibu kota nusantara duandanya bandung bogor jakarta wakil tiga kampus ui sebeandam pisah jadi itb ipb kalau ibu kota pindah lirik jadi apa,0.0,netral
pindah ibu kota nusantara ikn najam paser utara kalimantan timur adapun rencana total anggar besar rp466 triliun tiga indikasi dana asal dariapbn rp90 4 triliun badan usahasendiriasta rp123 2 triliun amp kpbu rp252 5 triliun,0.0,netral
ikn ga pindah pulau kecil maandaku natuna aja baju dinas ganti jadi kemeja hawaii kan cocok tuh sama image pns santai nanti abis abisaen langsung pantai main ukulele,0.0,netral
tanggal 15 februari 2024 jakarta hilang status ibukota ibukota baru kaltim pres beandam ditandatangi jadi sekarang indonesia ibikota biasa aja kale ibukota tanpa ibu nusantara emang masalahanyaa,0.0,netral
forum investor ikn bentuk cepat investasi nusantara,0.0,netral
daftar 5 nusantara pindah ibu kota biaya mahal ikn nomor berapa,0.0,netral
tanah ikn tanah sewa jadi main kecil ga mungkin sewa ikn jangan ngarep depan kantor kantor kaki lima jual makan otomatis apa bisa bangun sewa yang punya kapital kalau tempat kaki lima otomatis mahal banget sewa ampe,0.0,netral
sahabat tanya ikn apa kurang 1 detik tanya tsb sampai jawab,0.0,netral
ya orang pro ikn tuh argumen selaanda fallacy 1 g dukung ikn ga dukung perata 2 g dukung ikn ntar jakarta tenggelam gmn 3 g dukung ikn bilang jawacentris well banyak kota punya potensi jadi kota metropolitan indonesia n g anda bangun baru,0.2732,positif
tempo dapat data ada 57 kali transaksi tebang wilayah ibu kota nusantara ikn catat pt itci hari ulang tahunani manunggal data sebut dapat sistem lapor terima nusantara bukan pajak pnbp,0.0,netral
thn 1995 jepang ken bikin ibukota baru alas tokyo terlaanda padat rawan bencana andakasi ibukota baru ibaraki 70km dr tokyo rencana udah buat detil thn 2007 rencana gak lanjut biaya gedeee banget orang jepang waras soal,-0.2732,negatif
pak udah pernah jalan2 ikn orang biasa gak pak sampe tempat bapak dijagain ketat ga punya penting tempat ya cuma hari ulang tahun nyari hotel paling 2 3 itu selaanda penuh rumah2 warga sewa itu semua,0.0,netral
jadi gak mau buruburu pindah ikn nih bahas ruu daerah khusus jakarta dkj badan legislatif dpr muncul gagas jakarta tetap ibu kota legislasi gagas datang anggota baleg dpr fpks hermanto dukung wakil ketua baleg fppp,0.0,netral
tidak punya ibukota jelas sejak 15 februari 2024 nusantara sebeandamnya sudah tidak punya presiden sejak 20 oktober 2014 praktis sejak yang hanya kepala nusantara kompetensi kelas andarah ikut terampil level sales,0.0,netral
ibu kota nusantara tuju maju puruk,0.0,netral
cara gampang baca baca baca baca papan atas kau tengok begitu besar tulis gak baca gobandak tulis jember malang madura pati bojonegoro jogja soanda patas ekonomi tinggal pilih ama pake headset tanya orang ga kenal ga usah jawab,0.0,netral
terobos ikn nusantara bangun terowongan bawah tanah khusus hewan 3889 spesies satahua ikn,0.0,netral
anggota dpr tak ikut pindah ikn nusantara tawar tetap jakarta sorong contohcontoh nusantara punya bahkan tiga ibu kota salah satu afrika selatan,0.0,netral
otorita ikn gandeng bisai siap layan perban syariah ibu kota baru,0.0,netral
pembangunanan ikn kuras apbn hingga rp90 triliun dpr mulai cemas yang khawatir sejak lama,0.0,netral
waktu kecil citacitaku jadi arsitek aku sempat ikut uji jurus arsitektur unpar andaandas ingat banget waktu uji suruh gambar ruang aku bikin sketch ruang keandaarga yang awas uji henti lama meja laanda bisik selamat datang,0.0,netral
otorita ikn beri waktu tujuh hari buat warga adat pamaandaan najam paser utara pindah kawasan ikn warga adat pemaandaan sudah lama tinggal tetap kawasan ikn sebeandam rencana pindah ibu kota baca lengkap,0.0,netral
mumpung gak ibukota ayo bekas prokalauamirkan diri ibukota,0.0,netral
beandam rampung bangun megaproyek ibu kota nusantara ikn najam paser utara ppu kalimantan timur boros anggar celaka beandam investor masuk pihak otorita ikn oikn minta tambah anggar rp3 5 triliun operasi pengeandalaan,0.0,netral
bangun didik inovatif ibu kota nusantara,0.0,netral
rumah dinas menteri ikn telan rp14 m per unit,0.0,netral
bayar rental mobil ikn aja engga sanggup kok kalauaim ikn rata pertumbhn ekonomi ri mana bangun 1 kota isi asn laanda kalauaim meratakn pertumbhn ekonm kepala otorita ikn rancang dorong tumbuh ekonomi nasional,0.0,netral
247 asn mutasi otoritas ibu kota nusantara nusantara,0.0,netral
masyarakat andakal rasa usir tanah saat ikn gadang jadi magnet ekonomi baru tidak lihat kota,0.0,netral
cinta kalimantan sedih dg fakta semua bangunanan amp infrastruktur bangun ikn dg uang pajak rakyat total rp 500t seperti tidak utk nikmat rakyat kalimantan 200 duduk asli kena gusur sekarang kalian tinggal,0.0,netral
ruu dkj anda konsekuensi pindah ibu kota nusantara jakarta ibu kota nusantara ikn,0.0,netral
duanda buru2 sahkan uu ikn sekarang pula gak mau pindah jakarta brengsek gak tuh,0.0,netral
jakarta susul sumbar sbg provinsi asai pks buat tahu pks pernah tolak pancasila mayoritas pilih pks anies bibit2 bangkang thdp asas pancasila kebhinekaan bangsa,0.0,netral
menteri agraria tata ruangkepala badan tanah nasional atrbpn agus harimurti yudhoyono ahy damping presiden republik indonesia ri joko widodo rangkai kunjung kerja wilayah ibu kota nusantara ikn mulai 29 februari1 maret 2024,0.0,netral
ekretaris jenderal menteri agraria tata ruangbadan tanah nasional sekjen atrbpn suyus windayana jadi bicara rapat koordinasi nasional ibu kota nusantara rakornas ikn grand ballroom hotel indonesia kempinski jakarta kamis 14032024,0.4588,positif
jokowi perintah basuki revisi desain istana wapres ikn,0.0,netral
direktur bina tata bangunanan dirjen cipta karya menteri pupr cakra nagara wasendirias audit badan periksa uang bpk kait pembangunangan ibu kota nusantara atauikn,0.0,netral
smoga org dayak jaga ibu kota nusantara tidak susup adat istiadat gurun barbar primitif ikn sbagai ikon baru indonesia mesti jadi destinasi budaya asli nusantara,0.0,netral
siap jadi wakil rakyat tak siap kantor ikn nusantara benak banyak anggota dpr pilih kantor lama tetap senayan jakarta ibu kota baru indonesia hari ulang tahun kalimantan beandam jadi masih lamaaa sekaliii bangunananbangunanannya,0.0,netral
pemkab kuta kartanusantara kukar juang jelas bagi wilayahanyaa ibu kota nusantara ikn kaltim 34 desa andarah lima camat kukar delineasi masuk ikn,0.0,netral
demikian ketua umum pasar kaesang pangarep potensi besar jadi gubernur jakarta 2024 gubernur jakarta tunjuk langsung presiden melaandai pemianda fun fact jokowi paksa kantor ikn bulan juli pasti status dki daerah khusus,0.5106,positif
laksana tugas plt kepala badan pegawai nusantara bkn haryomo dwi putranto tegas aparatur sipil nusantara asn tugas instansi pusat tingkat menteri badan tidak tolak pindah ibu kota nusantara ikn konferensi,0.0,netral
pulau ribu baru anggap jadi bagi jakarta zaman pak anies malah milih samsulhadehhcape de,0.0,netral
ibu kota nusantara ikn proyek ambisius ganti jakarta pusat perintah indonesia jadi sorot imho pasti pa prabowo jalan porgram lebih populis ketimbang ikn donk makan siang gratis,0.0516,positif
menteri sehat kemenkes memitigasi sakit malaria kawasan ibu kota nusantara ikn mengadopasari program tanggulang hasil terap pt freeport indonesia kabupaten mimika papua tapera barca nimas yati gita dajjal fortuner link gacor jam 3,0.0,netral
ibu kota nusantara ikn milik jaring komunikasi konektivitas andal sedia salah satu usaha telekomunikasi badan usaha milik nusantara bumn pt telkom indonesia,0.0,netral
bangun tol laut ikn presiden cita cita andahurnya do restu alam semesta selamat,0.0,netral
pembangunanan ibu kota nusantara ikn pulau kalimantan bawa dampak positif signifikan industri pariwisata kalimantan timur,0.0,netral
insentif paja laku usaha ikn inspirasi pagi tvone menteri uang kemenkeu pasti kurang pajak usaha investasi ibu kota nusantara ikn tak gerus terima nusantara susul bijak perintah beri,0.0,netral
perintah gelar rapat siap upacara hari ulang tahun hari ulang tahun ke79 republik indonesia ri gelar perdana ibu kota nusantara ikn kalimantan timur tahu rapat hadir menteri sekretaris nusantara pratikno juga kepala sekretariat presiden heru,0.0,netral
kepala otorita ibu kota nusantara ikn bambang susantono kata kendara mobilitas kota sky taxi taksi terbang rencana jadi showcase ikn tiba balikpapan 9 mei 2024,0.0,netral
pj gubernur dki jakarta heru budi hartono kata hari ulang tahun ke79 ri jadi momen pindah ibu kota nusantara jakarta nusantara kalimantan timur resmi ikn jadi momentum lepas status dki jakarta jadi daerah khusus jakarta dkj,0.0,netral
rencana kunjung andakasi pembangunanan infrastruktur ibu kota nusantara ikn nusantara mohon sabar karena andakasi tutup dari kunjung umum pemberitahuan lanjut,0.0,netral
ibu kota nusantara ikn milik jaring komunikasi konektivitas andal,0.0,netral
southeast asia and ocenia nama nusantara hanya wilayah pulau jawa jadi jgn kalauaim wilayah sana sini atas nama nusantara,0.0,netral
pindah ikn no way gibran ikn begitu kirakira pikir ada benak prabowo seperti prabowo rasa culas rencana tentu otoritas kawasan agandamerasi susun lewat ruu dkj baru punya pasar parpol bakwan 3 ngaku 2 yang,-0.296,negatif
ibu kota nusantara ikn milik jaring komunikasi konektivitas andal sedia salah satu usaha telekomunikasi badan usaha milik nusantara bumn,0.0,netral
ngga tahu satusatunya nusantara dunia tidak punya ibukota indonesia cuma perintah ngotak bisa bikin nusantara hancur,0.0,netral
anda uang 500 t bangun ikn 497 t uang bagi2 bansos 271 t korupasari timah diaandakasikan utk buat jembatan seandaruh wilayah nusantara tidak lagi pandang di atas,0.0,netral
lama 57 tahun bank pembangunanan asia adb indonesia jalin mitra utama atas krisis masuk pulih pascapandemi kerja sama anda tingkat khusus dukung transisi energi indonesia tetap komitmen capai target,0.0,netral
ibu kota nusantara ikn milik jaring komunikasi konektivitas andal sedia salah satu usaha telekomunikasi badan usaha milik nusantara bumn pt telkom indonesia telkom percaya sedia layan telekomunikasi andal ikn,0.0,netral
ahok kritik bijak pj heru nonaktif nik duduk tak domisili jakarta turut itu repot masyarakat nonaktif nik bakal imbas halhal contoh tugas kerja di andaar kota enam bulan tahun masa harus,0.0,netral
ibu kota nusantara ikn milik jaring komunikasi andal sedia usaha telekomunikasi badan usaha milik nusantara bumn pt telkom indonesia,0.0,netral
desain pusat perintah papua tengah bikin ahmad dol kurnia tandjung terpana saing ibu kota nusantara,0.0,netral
ketua dewan nasehat gerindra joseph soedradjad djiwandono aku tak ragu tunda pembangunanan ikn nusantara,0.0,netral
wah jokowi tunjuk gibran ketua pembangunanan jabodetabekciur jakarta bogor depok bekas amp cianjur proyek basah uu dkj resmi laku jokowi tunjuk gibran rakabuming ketua pembangunanan jakarta alas,-0.2732,negatif
biaya proyek ikn fase 1 habis 92t 100 apbn utk jadi kota fase 2 sangat krusial mcakup pembangunanan sarana publik jadi inti sistem kota masalahanyaa investasi bandam masuk itu duit apbn dibutuhin mlihat situasi gin gonna be dark,0.0,netral
duga bhw pondok indah kapuk pik tsb depan jadi singapura indonesia kait ikn kalimantan waspada stop aset gedung kantor yang dki jakarta jual pihak 3 pada oligarki aseng asing aroma komunis cegah lbh baik drpada tindas,-0.296,negatif
sama perdana menteri tajikistan qohir rasulzoda bahas kerja sama jamin lanjut kualitas air bersih sejahtera sama kontribusi tajikistan satu antara pimpin bijak air gandabal sangat harap cetus soandasi,0.0,netral
gaya banget bakal taksi terbang segala ikn di bagi di indonesia boro2 naik taksi gak terbang banyak lho gak mampu dar buat makan sehari2 duh jomplang banget,0.0,netral
sama hal sukarno emis minta bantu acheh atas dasar saudara iman akhir saudara iman khianat buah bangsa jadi suku buah nusantara jadi provinsi buah provinsi lebur jadi residenkabupaten,0.0,netral
teman juang jadi kongkrit butuh dukung ktapi kalian ada dki pasang komjen pol purn dr kun wardana abyoto maju jadi caandan gubernur wakil gubernur dki jaandar independen besar harap kami teman,0.0,netral
banyak kota dunia punya arkade perth lihat sendiri laanda lalang manusia buat kawasan jadi lebih hidup interaksi berkat ruang sempadan nol itu kota di indonesia mati diri sendiri sekat desain,0.0,netral
beberapa kali lihat diposting ikn mewah rumah jabat seperti kok rada rada tone deaf timpang sosial ada pak minta toandang mindset humas tri baik,0.0,netral
pindah ibukota nusantara bukan baru dunia udah banyak nusantara pindah ibukotanya sekian banyak pindah sebut banyak yang nyata gagal buah utas,0.0,netral
anda waspada bhw pantai indah kapukpikikn depan jadi singapura indonesia kait ikn kalimantan waspada stop aset gedung kantor yang dki jakarta jual pihak 3 pada oligarki aseng asing aroma komunis cegah lbh baik drpada tindas,-0.296,negatif
romantisme semu kyk gin bikin indonesia ga maju2 iptn gagal proyek n250 amp n2130 korupasarinya aku investor mana mau bayarin kadiv jalan2 mandaanda nengokin anak kuliah us material asal dimasukin mesin milling karena habibie sidak,0.0,netral
konferensi besar nusa sekolah sekitar jimbaran jadi korban muridmurid minta ajar daring tuju indonesia emas 2045 bukan arti tidak tuju toandang sekal pikir beban warga sudah suguh macet krodit air,0.3612,positif
kaanda mau studi kasus pribadi minkot deh walaupun duaduanya jakarta kiri waktu minkot ngantor daerah pasar minggu kanan waktu minkot pindah kantor daerah sudirman infrastruktur pejal kaki sama transumnya beda jauh buat kawasan,0.0,netral
yahaha biasa orang ibu kota ngatain orang kabupaten sekarang jadi kabupaten wkwkw,0.0,netral
warga jakarta minta anies basendiriedan maju pilgub cucu sendiri nu pimpin rindu,0.0,netral
edy rahmayadi temu cak imin jakarta restu pkb pilkada sumut,0.0,netral
on january 18 2022 indonesia passed a bill to move its capital from jakarta to east kalimantan situated in the east of borneo island about 2 000 kiandameters away,0.0,netral
well nik emang laku nasional gaada nik dki nik kotamobagu nik kep sitaro cuman si heru laknatullah alaihim contoh beberapa kepala daerah tindak bak raja kecil main bekuin nik orang hidup itu properti,0.2732,positif
cinta punya kuasa sembunyi pahitapiahit tampak manismanis kata cinta itu cukup cinta buat bisa lebih harga hidup cinta kata orangorang buat jadi orang yang lebih baik paling,0.0,netral
ahok bikin rusun reandakasi jauh dr tempat tinggal mula subisaidi apbd utk biaya sewa pak anies warga gusur angkat sbg kerja jis gaji ump bangun rusun hppo utk kerja jis warga masendiri bayar sewa gantung subisaidi ahok 0 1 pak anies,0.0,netral
dpr ogah2an pindah ikn mau tetap jakarta prabowo ogah2an pindah ikn mau tetap jakarta jokowi ogah2an pindah ikn malah pilih mulih soanda lha terus ikn iki dinggo sopoooo,0.0,netral
ini bu iqoh ibu alm taruna sedang alami awat jiwa salah satu rumah sakit jiwa jakarta timur minggu sekali ganti jenguk sejak taruna pergi bu iqoh jadi lebih sering renung tadi sering histeris malam hari kini justru,0.0,netral
makanya otorita ikn agresif nyari investasi duit apbn 20 dr total biaya ikn udh abis dipake buat bangun istana rumah menteri tapi justru vital spt sarana kota harap bangun lwt investasi sendiriastaasing masalahanyaa yang tarik gk,0.296,positif
edy rahmayadi temu cak imin jakarta sinyal maju pilgub sumut pkb,0.0,netral
minggu laanda habis ngobrol sama mantan narasumber liput tinggal wilayah ikn ketarketir rumahanyaa bakal gusur aku pengin main sana lagi deh bu tahu deh kami punya rumahnggak meanwhile,0.0,netral
hai baca sayang apa kabar aku rumah sendiri di kamar tadi pulang bioskop terus ingat kalian kalian besar banget pengaruhanyaa film taol mau aku ceritain gimana tahuit agak panjang sejak awal aku deal starvision utk film,0.0,netral
banjir doang berisik setinggi apa sih air kota andampuh ga semata kaki kayak jakarta amp buat video tiktok dg backsound dunia fantasi kan andacu kaanda ikn mobil terbang amp unboxing rumah tri baru daerah sebelahanyaa tenggelam,0.0,netral
bukan perata anies sebut ikn timbul timpang baru tak anda bangun satu kota tengah hari ulang tahun,0.0,netral
pak bas pasti patung soekarnohatta api abadi memorial park ikn anggar rp 335 miliar,0.0,netral
ikn bangun bagai negeri dongeng dg dana sangat besar tak manfaat rakyat sedang bagai peandasok byk anak sekolah nyebrang kali dg utas tali miris,0.0,netral
basuki ogah pindah ikn sebeandam air bersih mau mandi pakai apa,0.0,netral
anggar konstruksi satu rumah menteri ikn nila 14 milyar konversi renovasi baik huni sewa kost2an macam liang kubur macam program rental voucher kota2 besar indonesia bisa utk 7001000 unit kamar,0.0,netral
etnis tionghoa lama revoandasi sosial sumatra timur buah utas singkat terang foto dukung nusantara sumatra timur sambut wali nusantara sedang kunjung pematangsiantar tropenmuseum,0.0,netral
sri mulyani memang tahu betul soal nusantara nordic segala fasilitas didik gratis biaya pajak tinggi sri mulyani beandam tahu berapa tinggi tingkat korupasari sana berapa tinggi ingin perintah nusantara2 nordic jahat rakyat,0.0516,positif
empat belas miliar rupiah per unit ga berwordword,0.0,netral
dr sukidi kali tulis karya seni bentuk kritik tampak foto filsuf romo franz magnissuseno seniman butet kartaredjasa mahfud md lihat patung truk karya butet buka pamer tunggal tajuk melik nggendong lali,0.0,netral
maju pasang dharma pongrekun kun wardana abyoto lewat jaandar independen tunjuk lawan rakyat caandan partai politik lama partai politik suguh orang orang jadi boneka oligarki tidak mengakomodir,0.0,netral
ibu kota pindah ikn status jakarta dki jadi dkj mulai juni 2024,0.0,netral
ppu satgas opasar nusantara polda kaltim laksana patroli sambang kamtibmas aman beberapa titik penting kawasan ibu kota nusantara ikn rabu 290524,0.0,netral
status ibu kota nusantara ini pindah ibu kota nusantara ikn,0.0,netral
teliti kalauaster ekonomi politik isuisu strategis epis zamzam muhammad fuad publikasi karya baru kolaborasi wiwit kurniawan judul rempang ecocity ibu kota nusantara pembangunanan represif,0.0,netral
status jakarta ubah daerah khusus ibukota dki jadi daerah khusus jakarta dkj iring pindahanyaa ibu kota nusantara jakarta ibu kota nusantara ikn status jakarta dki jadi dkj kira mulai junijuli 2024,0.0,netral
banyak neng ibu kota pindah kota nusantara sayang pak beandam pasti kapan pindahanyaa air beandam sedia jalan tol bandara vvip beandam jadi harus ngebut junijuli ibu kota nusantara pindah nusantara,0.0,netral
deputy lingkung hidup sumber daya alam otorita ibu kota nusantara oikn sampai oikn selaku panjang perintah republik indonesia pembangunanan ibu kota nusantara kalimantan timur ucap terima kasih skk migas kkks atas dukung ikn,0.0,netral
bakal seremoni zikir sama prosesi pindah ibu kota jakarta ikn,0.0,netral
prosesi pindah ibu kota jakarta ikn agustus 2024,0.0,netral
otorita ibu kota nusantara ikn pamer implementasi sistem transportasi cerdas kelak terap sistem rupa bagi implentasi ikn smart city canang presiden joko widodo,0.4019,positif
pj gubernur dki jakarta junijuli ibu kota nusantara pindah nusantara,0.0,netral
ibu kota nusantara ikn milik jaring komunikasi konektivitas andal berkat pt telkom indonesia usaha telekomunikasi bumn,0.0,netral
perintah pasti jaring telekomunikasi andal ibu kota nusantara ikn melaandai layan pt telkom indonesia,0.0,netral
pj gubernur dki tak lebih bulan juni ibu kota pindah ikn selamat datang dki jakarta sebentar ubah nama jadi daerah khusus jakarta ibu kota pindah ibu kota kalimantan tinggal hitung beberapa bulan,0.0,netral
pt telkom indonesia jadi pilih utama sedia jaring telekomunikasi andal ibu kota nusantara ikn,0.0,netral
wakil menteri agraria tata ruansayaakil kepala badan tanah nasional wamen atrwaka bpn raja juli antoni pimpin rapat bahas ada tanah ibu kota nusantara ikn,0.0,netral
ibu kota nusantara ikn desain jadi kota canggih sekaligus lanjut ini salah satu tanda lewat ada transportasi umum upa taksi terbang sudah uji coba bandara budioarto curug tangerang baca,0.0,netral
bagi tahuitter ikn batal jadi ibu kota indonesia benar,0.0,netral
reposted from wakil menteri agraria tata ruansayaakil kepala badan tanah nasional wamen atrwaka bpn raja juli antoni pimpin rapat bahas ada tanah ibu kota nusantara ikn,0.0,netral
ibu kota nusantara ikn milik jaring komunikasi konektivitas andal sedia salah satu usaha telekomunikasi badan usaha milik nusantara bumn pt telkom indonesia telkom percaya sedia layan telekomunikasi andal,0.0,netral
kunjung ibu kota nusantara ikn nusantara tutup jelang upacara hari ulang tahun ri ke79,0.0,netral
dinas budaya diy buka audisi gita bahana nusantara ingat merdeka indonesia ke79 akan gelar ibu kota nusantara,0.0,netral
otorita ibu kota nusantara jalin kerja sama skk migas rangka bangun ruang hijau ikn tag kaesang jan ethes 300 t tiktok kiky main buruk buku hari nayla all eyes on rafah,0.0,netral
heru budi sebut ibu kota resmi pindah ikn hari ulang tahun ke79 ri,0.0,netral
ibu kota pindah ikn status jakarta dki jadi dkj mulai juni 2024 via,0.0,netral
buat bangun ikn mending duit dipake buat perata kotakota udah kalau emng mau ibukota baru ga kota udh aja bukan malah mulai 0 jelas butuh modal banyak banget ujungujungnya jg ntu proyek dibangunanin tinggalin bkn,0.0,netral
ibu kota nusantara ikn milik jaring komunikasi konektivitas andal sedia salah satu usaha telekomunikasi bumn pt telkom indonesia,0.0,netral
ikn hari progres garuda istana jelang upacara hari ulang tahun ri ibu kota nusantara jadi pionir cerdas,0.0,netral
heru budi kira juni juli ibu kota nusantara pindah nusantara,0.0,netral
pj gubernur dki heru budi jelas prosesi seremonial pindah ibu kota jakarta ikn,0.0,netral
pj gubernur dki jakarta sebut set of living ibu kota hendak pindah ikn juni juli,0.0,netral
pj gubernur jakarta sebut status ibu kota pindah ikn waktu dekat,0.0,netral
prosesi seremonial pindah ibu kota jakarta ikn begini jelas pj gubernur dki heru budi,0.0,netral
pj gubernur dki jakarta sebut situation ibu kota indonesia hendak pindah ikn dalam waktu dekat,0.0,netral
pj gubernur dki heru budi beri jelas kait proses seremonial pindah ibu kota jakarta ikn,0.0,netral
siap hari ulang tahun ri ke78 perdana ikn perintah gelar rapat siap upacara hari ulang tahun hari ulang tahun ke79 republik indonesia ri gelar perdana ibu kota nusantara ikn kalimantan timur,0.0,netral
uji coba taksi terbang ibu kota nusantara ikn laku juli datang simak berita lengkap,0.0,netral
menteri uang menkeu sri mulyani indrawati sebut hingga april 2024 realisasi anggar pembangunanan ibu kota nusantara ikn nusantara besar rp4 8 triliun lengkap,0.0,netral
ltapigtkeempat kemenko kabinet jadi pertama pindah ibu kota nusantara ikn tahun iniltapigt,0.0,netral
6800 tamu undang siap jadi saksi megah ibu kota nusantara ikn hari ulang tahun ri 79 tag nimas all eyes on rafah syarifah salma kiky tapera main buruk yati khilaf,0.0,netral
ga urgensi buat bangun ikn sama sekali cuma hambur hambur uang jabat ngasih doktrin kaanda ikn buat perata pembangunanan padahal engga bukti bukan fasilitas publik jadi duandaan rumah menteri kata mau bangun ibukota eco friendly malah babat hari ulang tahun,0.4939,positif
partai demokrat ingat perintah jangan fokus garap megaproyek ibu kota nusantara ikn kalimantan timur nilai investasi r,0.0,netral
upacara hari ulang tahun ke79 ri ibu kota nusantara ikn tanggal 17 agustus 2024 riah hadir sentuh istimewa beandam pernah sebeandamnya,0.0,netral
sendiri emaar properties mohamed alabbar tarik investasi ibu kota nusantara ikn 3 sektor,0.0,netral
taksi terbang atausky taxi akan jalan uji coba ibu kota nusantara ikn tiba balikpapan kalimantan timur kamis 952024,0.0,netral
sama ibu kota nusantara kdan kaji buka sempadan baharu sabah amp sarawak skds 20 laksana sabah amp sarawak pantau laksana semenanjung dahuanda pesta kaamatan uni budaya dusun tatana,0.0,netral
1 100,0.0,netral
otorita kalauaim ikn bakal nol orang miskin 2035,0.0,netral
purwokerto bukan kota bukan kabupaten bukan camat 2 bank bumn sangkut paut purwokerto bri lahir purwokerto bni sendiri orang purwokerto batagor asal bandung pertama bikin orang purwokerto yang rantau bandung hj isan,0.0,netral
otorita sebut jokowi sengaja buat ikn kota eksperimen,0.0,netral
ikn mending tiap kota kasih 2t proyek strategis nusantara kaya soanda biar lihat kembang ikn mending buat transportasi umum tiap kabupaten layak daripada ikn mending bikin puskesmas jadi ramah pasiensediain dokter kompeten,0.0,netral
tutorial bikin ikn nol duduk miskin 1 isi duduk orang singapore 2usir duduk andakal miskin nomor 1 sdh undang presiden jokowi sendiri nomor 2 sdh laku sejak kemarin2 selesai dah 2035 ikn bebas miskin hore,0.0,netral
ave neohistorian tulis indonesia nusantara jumlah duduk besar empat dunia bentang andaas sabang hingga merauke puandahan ribu pulau indah manja mata lantas tanya indonesia tidak,0.0,netral
749298 dukung masyarakat jadi modal pasang komjen pol purn dharma pongrekun kun wardana abyoto maju pilkada dki lanjut simak sebar seandaasandaasnya,0.0,netral
fasilitas paja pabean ibu kota nusantara ikn atur atur menteri uang pmk no 282024,-0.296,negatif
heru budi junijuli ibu kota nusantara pindah nusantara via,0.0,netral
budi hartono kata raya hari ulang tahun ke79 ri jadi momen pindah ibu kota nusantara jakarta nusantara kalimantan timur,0.0,netral
telan dana rp4 2 triliun bandara vvip ikn untuk layan tamu penting nusantara rakyat tak,0.0,netral
ado pimpin nio mambuek hubung baik jo jakarta perintah pusat supayo pitih rang jakarta ko kana ka kampuang wak lah kronis kampuang wak ko untuak masalah andagistik aandan lai masalah didik jo sehat aandan lai katimpangan rang nan tingga utara jo,0.0,netral
