full_text,label,sentiment_score
direktur bina tata bangunanan dirjen cipta karya menteri pupr cakra nagara wasendirias audit badan periksa uang bpk kait pembangunangan ibu kota nusantara atauikn,netral,0.0
smoga org dayak jaga ibu kota nusantara tidak susup adat istiadat gurun barbar primitif ikn sbagai ikon baru indonesia mesti jadi destinasi budaya asli nusantara,netral,0.0
siap jadi wakil rakyat tak siap kantor ikn nusantara benak banyak anggota dpr pilih kantor lama tetap senayan jakarta ibu kota baru indonesia hari ulang tahun kalimantan beandam jadi masih lamaaa sekaliii bangunananbangunanannya,netral,0.0
pemkab kuta kartanusantara kukar juang jelas bagi wilayahanyaa ibu kota nusantara ikn kaltim 34 desa andarah lima camat kukar delineasi masuk ikn,netral,0.0
demikian ketua umum pasar kaesang pangarep potensi besar jadi gubernur jakarta 2024 gubernur jakarta tunjuk langsung presiden melaandai pemianda fun fact jokowi paksa kantor ikn bulan juli pasti status dki daerah khusus,positif,0.5106
laksana tugas plt kepala badan pegawai nusantara bkn haryomo dwi putranto tegas aparatur sipil nusantara asn tugas instansi pusat tingkat menteri badan tidak tolak pindah ibu kota nusantara ikn konferensi,netral,0.0
pulau ribu baru anggap jadi bagi jakarta zaman pak anies malah milih samsulhadehhcape de,netral,0.0
ibu kota nusantara ikn proyek ambisius ganti jakarta pusat perintah indonesia jadi sorot imho pasti pa prabowo jalan porgram lebih populis ketimbang ikn donk makan siang gratis,positif,0.0516
menteri sehat kemenkes memitigasi sakit malaria kawasan ibu kota nusantara ikn mengadopasari program tanggulang hasil terap pt freeport indonesia kabupaten mimika papua tapera barca nimas yati gita dajjal fortuner link gacor jam 3,netral,0.0
ibu kota nusantara ikn milik jaring komunikasi konektivitas andal sedia salah satu usaha telekomunikasi badan usaha milik nusantara bumn pt telkom indonesia,netral,0.0
bangun tol laut ikn presiden cita cita andahurnya do restu alam semesta selamat,netral,0.0
pembangunanan ibu kota nusantara ikn pulau kalimantan bawa dampak positif signifikan industri pariwisata kalimantan timur,netral,0.0
insentif paja laku usaha ikn inspirasi pagi tvone menteri uang kemenkeu pasti kurang pajak usaha investasi ibu kota nusantara ikn tak gerus terima nusantara susul bijak perintah beri,netral,0.0
perintah gelar rapat siap upacara hari ulang tahun hari ulang tahun ke79 republik indonesia ri gelar perdana ibu kota nusantara ikn kalimantan timur tahu rapat hadir menteri sekretaris nusantara pratikno juga kepala sekretariat presiden heru,netral,0.0
kepala otorita ibu kota nusantara ikn bambang susantono kata kendara mobilitas kota sky taxi taksi terbang rencana jadi showcase ikn tiba balikpapan 9 mei 2024,netral,0.0
pj gubernur dki jakarta heru budi hartono kata hari ulang tahun ke79 ri jadi momen pindah ibu kota nusantara jakarta nusantara kalimantan timur resmi ikn jadi momentum lepas status dki jakarta jadi daerah khusus jakarta dkj,netral,0.0
rencana kunjung andakasi pembangunanan infrastruktur ibu kota nusantara ikn nusantara mohon sabar karena andakasi tutup dari kunjung umum pemberitahuan lanjut,netral,0.0
ibu kota nusantara ikn milik jaring komunikasi konektivitas andal,netral,0.0
southeast asia and ocenia nama nusantara hanya wilayah pulau jawa jadi jgn kalauaim wilayah sana sini atas nama nusantara,netral,0.0
pindah ikn no way gibran ikn begitu kirakira pikir ada benak prabowo seperti prabowo rasa culas rencana tentu otoritas kawasan agandamerasi susun lewat ruu dkj baru punya pasar parpol bakwan 3 ngaku 2 yang,negatif,-0.296
ibu kota nusantara ikn milik jaring komunikasi konektivitas andal sedia salah satu usaha telekomunikasi badan usaha milik nusantara bumn,netral,0.0
ngga tahu satusatunya nusantara dunia tidak punya ibukota indonesia cuma perintah ngotak bisa bikin nusantara hancur,netral,0.0
anda uang 500 t bangun ikn 497 t uang bagi2 bansos 271 t korupasari timah diaandakasikan utk buat jembatan seandaruh wilayah nusantara tidak lagi pandang di atas,netral,0.0
lama 57 tahun bank pembangunanan asia adb indonesia jalin mitra utama atas krisis masuk pulih pascapandemi kerja sama anda tingkat khusus dukung transisi energi indonesia tetap komitmen capai target,netral,0.0
ibu kota nusantara ikn milik jaring komunikasi konektivitas andal sedia salah satu usaha telekomunikasi badan usaha milik nusantara bumn pt telkom indonesia telkom percaya sedia layan telekomunikasi andal ikn,netral,0.0
ahok kritik bijak pj heru nonaktif nik duduk tak domisili jakarta turut itu repot masyarakat nonaktif nik bakal imbas halhal contoh tugas kerja di andaar kota enam bulan tahun masa harus,netral,0.0
ibu kota nusantara ikn milik jaring komunikasi andal sedia usaha telekomunikasi badan usaha milik nusantara bumn pt telkom indonesia,netral,0.0
desain pusat perintah papua tengah bikin ahmad dol kurnia tandjung terpana saing ibu kota nusantara,netral,0.0
ketua dewan nasehat gerindra joseph soedradjad djiwandono aku tak ragu tunda pembangunanan ikn nusantara,netral,0.0
wah jokowi tunjuk gibran ketua pembangunanan jabodetabekciur jakarta bogor depok bekas amp cianjur proyek basah uu dkj resmi laku jokowi tunjuk gibran rakabuming ketua pembangunanan jakarta alas,negatif,-0.2732
biaya proyek ikn fase 1 habis 92t 100 apbn utk jadi kota fase 2 sangat krusial mcakup pembangunanan sarana publik jadi inti sistem kota masalahanyaa investasi bandam masuk itu duit apbn dibutuhin mlihat situasi gin gonna be dark,netral,0.0
duga bhw pondok indah kapuk pik tsb depan jadi singapura indonesia kait ikn kalimantan waspada stop aset gedung kantor yang dki jakarta jual pihak 3 pada oligarki aseng asing aroma komunis cegah lbh baik drpada tindas,negatif,-0.296
sama perdana menteri tajikistan qohir rasulzoda bahas kerja sama jamin lanjut kualitas air bersih sejahtera sama kontribusi tajikistan satu antara pimpin bijak air gandabal sangat harap cetus soandasi,netral,0.0
gaya banget bakal taksi terbang segala ikn di bagi di indonesia boro2 naik taksi gak terbang banyak lho gak mampu dar buat makan sehari2 duh jomplang banget,netral,0.0
sama hal sukarno emis minta bantu acheh atas dasar saudara iman akhir saudara iman khianat buah bangsa jadi suku buah nusantara jadi provinsi buah provinsi lebur jadi residenkabupaten,netral,0.0
teman juang jadi kongkrit butuh dukung ktapi kalian ada dki pasang komjen pol purn dr kun wardana abyoto maju jadi caandan gubernur wakil gubernur dki jaandar independen besar harap kami teman,netral,0.0
banyak kota dunia punya arkade perth lihat sendiri laanda lalang manusia buat kawasan jadi lebih hidup interaksi berkat ruang sempadan nol itu kota di indonesia mati diri sendiri sekat desain,netral,0.0
beberapa kali lihat diposting ikn mewah rumah jabat seperti kok rada rada tone deaf timpang sosial ada pak minta toandang mindset humas tri baik,netral,0.0
pindah ibukota nusantara bukan baru dunia udah banyak nusantara pindah ibukotanya sekian banyak pindah sebut banyak yang nyata gagal buah utas,netral,0.0
anda waspada bhw pantai indah kapukpikikn depan jadi singapura indonesia kait ikn kalimantan waspada stop aset gedung kantor yang dki jakarta jual pihak 3 pada oligarki aseng asing aroma komunis cegah lbh baik drpada tindas,negatif,-0.296
romantisme semu kyk gin bikin indonesia ga maju2 iptn gagal proyek n250 amp n2130 korupasarinya aku investor mana mau bayarin kadiv jalan2 mandaanda nengokin anak kuliah us material asal dimasukin mesin milling karena habibie sidak,netral,0.0
konferensi besar nusa sekolah sekitar jimbaran jadi korban muridmurid minta ajar daring tuju indonesia emas 2045 bukan arti tidak tuju toandang sekal pikir beban warga sudah suguh macet krodit air,positif,0.3612
kaanda mau studi kasus pribadi minkot deh walaupun duaduanya jakarta kiri waktu minkot ngantor daerah pasar minggu kanan waktu minkot pindah kantor daerah sudirman infrastruktur pejal kaki sama transumnya beda jauh buat kawasan,netral,0.0
yahaha biasa orang ibu kota ngatain orang kabupaten sekarang jadi kabupaten wkwkw,netral,0.0
warga jakarta minta anies basendiriedan maju pilgub cucu sendiri nu pimpin rindu,netral,0.0
edy rahmayadi temu cak imin jakarta restu pkb pilkada sumut,netral,0.0
on january 18 2022 indonesia passed a bill to move its capital from jakarta to east kalimantan situated in the east of borneo island about 2 000 kiandameters away,netral,0.0
well nik emang laku nasional gaada nik dki nik kotamobagu nik kep sitaro cuman si heru laknatullah alaihim contoh beberapa kepala daerah tindak bak raja kecil main bekuin nik orang hidup itu properti,positif,0.2732
cinta punya kuasa sembunyi pahitapiahit tampak manismanis kata cinta itu cukup cinta buat bisa lebih harga hidup cinta kata orangorang buat jadi orang yang lebih baik paling,netral,0.0
ahok bikin rusun reandakasi jauh dr tempat tinggal mula subisaidi apbd utk biaya sewa pak anies warga gusur angkat sbg kerja jis gaji ump bangun rusun hppo utk kerja jis warga masendiri bayar sewa gantung subisaidi ahok 0 1 pak anies,netral,0.0
dpr ogah2an pindah ikn mau tetap jakarta prabowo ogah2an pindah ikn mau tetap jakarta jokowi ogah2an pindah ikn malah pilih mulih soanda lha terus ikn iki dinggo sopoooo,netral,0.0
ini bu iqoh ibu alm taruna sedang alami awat jiwa salah satu rumah sakit jiwa jakarta timur minggu sekali ganti jenguk sejak taruna pergi bu iqoh jadi lebih sering renung tadi sering histeris malam hari kini justru,netral,0.0
makanya otorita ikn agresif nyari investasi duit apbn 20 dr total biaya ikn udh abis dipake buat bangun istana rumah menteri tapi justru vital spt sarana kota harap bangun lwt investasi sendiriastaasing masalahanyaa yang tarik gk,positif,0.296
edy rahmayadi temu cak imin jakarta sinyal maju pilgub sumut pkb,netral,0.0
minggu laanda habis ngobrol sama mantan narasumber liput tinggal wilayah ikn ketarketir rumahanyaa bakal gusur aku pengin main sana lagi deh bu tahu deh kami punya rumahnggak meanwhile,netral,0.0
hai baca sayang apa kabar aku rumah sendiri di kamar tadi pulang bioskop terus ingat kalian kalian besar banget pengaruhanyaa film taol mau aku ceritain gimana tahuit agak panjang sejak awal aku deal starvision utk film,netral,0.0
banjir doang berisik setinggi apa sih air kota andampuh ga semata kaki kayak jakarta amp buat video tiktok dg backsound dunia fantasi kan andacu kaanda ikn mobil terbang amp unboxing rumah tri baru daerah sebelahanyaa tenggelam,netral,0.0
bukan perata anies sebut ikn timbul timpang baru tak anda bangun satu kota tengah hari ulang tahun,netral,0.0
pak bas pasti patung soekarnohatta api abadi memorial park ikn anggar rp 335 miliar,netral,0.0
ikn bangun bagai negeri dongeng dg dana sangat besar tak manfaat rakyat sedang bagai peandasok byk anak sekolah nyebrang kali dg utas tali miris,netral,0.0
basuki ogah pindah ikn sebeandam air bersih mau mandi pakai apa,netral,0.0
anggar konstruksi satu rumah menteri ikn nila 14 milyar konversi renovasi baik huni sewa kost2an macam liang kubur macam program rental voucher kota2 besar indonesia bisa utk 7001000 unit kamar,netral,0.0
etnis tionghoa lama revoandasi sosial sumatra timur buah utas singkat terang foto dukung nusantara sumatra timur sambut wali nusantara sedang kunjung pematangsiantar tropenmuseum,netral,0.0
sri mulyani memang tahu betul soal nusantara nordic segala fasilitas didik gratis biaya pajak tinggi sri mulyani beandam tahu berapa tinggi tingkat korupasari sana berapa tinggi ingin perintah nusantara2 nordic jahat rakyat,positif,0.0516
empat belas miliar rupiah per unit ga berwordword,netral,0.0
dr sukidi kali tulis karya seni bentuk kritik tampak foto filsuf romo franz magnissuseno seniman butet kartaredjasa mahfud md lihat patung truk karya butet buka pamer tunggal tajuk melik nggendong lali,netral,0.0
maju pasang dharma pongrekun kun wardana abyoto lewat jaandar independen tunjuk lawan rakyat caandan partai politik lama partai politik suguh orang orang jadi boneka oligarki tidak mengakomodir,netral,0.0
ibu kota pindah ikn status jakarta dki jadi dkj mulai juni 2024,netral,0.0
ppu satgas opasar nusantara polda kaltim laksana patroli sambang kamtibmas aman beberapa titik penting kawasan ibu kota nusantara ikn rabu 290524,netral,0.0
status ibu kota nusantara ini pindah ibu kota nusantara ikn,netral,0.0
teliti kalauaster ekonomi politik isuisu strategis epis zamzam muhammad fuad publikasi karya baru kolaborasi wiwit kurniawan judul rempang ecocity ibu kota nusantara pembangunanan represif,netral,0.0
status jakarta ubah daerah khusus ibukota dki jadi daerah khusus jakarta dkj iring pindahanyaa ibu kota nusantara jakarta ibu kota nusantara ikn status jakarta dki jadi dkj kira mulai junijuli 2024,netral,0.0
banyak neng ibu kota pindah kota nusantara sayang pak beandam pasti kapan pindahanyaa air beandam sedia jalan tol bandara vvip beandam jadi harus ngebut junijuli ibu kota nusantara pindah nusantara,netral,0.0
deputy lingkung hidup sumber daya alam otorita ibu kota nusantara oikn sampai oikn selaku panjang perintah republik indonesia pembangunanan ibu kota nusantara kalimantan timur ucap terima kasih skk migas kkks atas dukung ikn,netral,0.0
bakal seremoni zikir sama prosesi pindah ibu kota jakarta ikn,netral,0.0
prosesi pindah ibu kota jakarta ikn agustus 2024,netral,0.0
otorita ibu kota nusantara ikn pamer implementasi sistem transportasi cerdas kelak terap sistem rupa bagi implentasi ikn smart city canang presiden joko widodo,positif,0.4019
pj gubernur dki jakarta junijuli ibu kota nusantara pindah nusantara,netral,0.0
ibu kota nusantara ikn milik jaring komunikasi konektivitas andal berkat pt telkom indonesia usaha telekomunikasi bumn,netral,0.0
perintah pasti jaring telekomunikasi andal ibu kota nusantara ikn melaandai layan pt telkom indonesia,netral,0.0
pj gubernur dki tak lebih bulan juni ibu kota pindah ikn selamat datang dki jakarta sebentar ubah nama jadi daerah khusus jakarta ibu kota pindah ibu kota kalimantan tinggal hitung beberapa bulan,netral,0.0
pt telkom indonesia jadi pilih utama sedia jaring telekomunikasi andal ibu kota nusantara ikn,netral,0.0
wakil menteri agraria tata ruansayaakil kepala badan tanah nasional wamen atrwaka bpn raja juli antoni pimpin rapat bahas ada tanah ibu kota nusantara ikn,netral,0.0
ibu kota nusantara ikn desain jadi kota canggih sekaligus lanjut ini salah satu tanda lewat ada transportasi umum upa taksi terbang sudah uji coba bandara budioarto curug tangerang baca,netral,0.0
bagi tahuitter ikn batal jadi ibu kota indonesia benar,netral,0.0
reposted from wakil menteri agraria tata ruansayaakil kepala badan tanah nasional wamen atrwaka bpn raja juli antoni pimpin rapat bahas ada tanah ibu kota nusantara ikn,netral,0.0
ibu kota nusantara ikn milik jaring komunikasi konektivitas andal sedia salah satu usaha telekomunikasi badan usaha milik nusantara bumn pt telkom indonesia telkom percaya sedia layan telekomunikasi andal,netral,0.0
kunjung ibu kota nusantara ikn nusantara tutup jelang upacara hari ulang tahun ri ke79,netral,0.0
dinas budaya diy buka audisi gita bahana nusantara ingat merdeka indonesia ke79 akan gelar ibu kota nusantara,netral,0.0
otorita ibu kota nusantara jalin kerja sama skk migas rangka bangun ruang hijau ikn tag kaesang jan ethes 300 t tiktok kiky main buruk buku hari nayla all eyes on rafah,netral,0.0
heru budi sebut ibu kota resmi pindah ikn hari ulang tahun ke79 ri,netral,0.0
ibu kota pindah ikn status jakarta dki jadi dkj mulai juni 2024 via,netral,0.0
buat bangun ikn mending duit dipake buat perata kotakota udah kalau emng mau ibukota baru ga kota udh aja bukan malah mulai 0 jelas butuh modal banyak banget ujungujungnya jg ntu proyek dibangunanin tinggalin bkn,netral,0.0
ibu kota nusantara ikn milik jaring komunikasi konektivitas andal sedia salah satu usaha telekomunikasi bumn pt telkom indonesia,netral,0.0
ikn hari progres garuda istana jelang upacara hari ulang tahun ri ibu kota nusantara jadi pionir cerdas,netral,0.0
heru budi kira juni juli ibu kota nusantara pindah nusantara,netral,0.0
pj gubernur dki heru budi jelas prosesi seremonial pindah ibu kota jakarta ikn,netral,0.0
pj gubernur dki jakarta sebut set of living ibu kota hendak pindah ikn juni juli,netral,0.0
pj gubernur jakarta sebut status ibu kota pindah ikn waktu dekat,netral,0.0
prosesi seremonial pindah ibu kota jakarta ikn begini jelas pj gubernur dki heru budi,netral,0.0
pj gubernur dki jakarta sebut situation ibu kota indonesia hendak pindah ikn dalam waktu dekat,netral,0.0
pj gubernur dki heru budi beri jelas kait proses seremonial pindah ibu kota jakarta ikn,netral,0.0
siap hari ulang tahun ri ke78 perdana ikn perintah gelar rapat siap upacara hari ulang tahun hari ulang tahun ke79 republik indonesia ri gelar perdana ibu kota nusantara ikn kalimantan timur,netral,0.0
uji coba taksi terbang ibu kota nusantara ikn laku juli datang simak berita lengkap,netral,0.0
menteri uang menkeu sri mulyani indrawati sebut hingga april 2024 realisasi anggar pembangunanan ibu kota nusantara ikn nusantara besar rp4 8 triliun lengkap,netral,0.0
ltapigtkeempat kemenko kabinet jadi pertama pindah ibu kota nusantara ikn tahun iniltapigt,netral,0.0
6800 tamu undang siap jadi saksi megah ibu kota nusantara ikn hari ulang tahun ri 79 tag nimas all eyes on rafah syarifah salma kiky tapera main buruk yati khilaf,netral,0.0
ga urgensi buat bangun ikn sama sekali cuma hambur hambur uang jabat ngasih doktrin kaanda ikn buat perata pembangunanan padahal engga bukti bukan fasilitas publik jadi duandaan rumah menteri kata mau bangun ibukota eco friendly malah babat hari ulang tahun,positif,0.4939
partai demokrat ingat perintah jangan fokus garap megaproyek ibu kota nusantara ikn kalimantan timur nilai investasi r,netral,0.0
upacara hari ulang tahun ke79 ri ibu kota nusantara ikn tanggal 17 agustus 2024 riah hadir sentuh istimewa beandam pernah sebeandamnya,netral,0.0
sendiri emaar properties mohamed alabbar tarik investasi ibu kota nusantara ikn 3 sektor,netral,0.0
taksi terbang atausky taxi akan jalan uji coba ibu kota nusantara ikn tiba balikpapan kalimantan timur kamis 952024,netral,0.0
sama ibu kota nusantara kdan kaji buka sempadan baharu sabah amp sarawak skds 20 laksana sabah amp sarawak pantau laksana semenanjung dahuanda pesta kaamatan uni budaya dusun tatana,netral,0.0
1 100,netral,0.0
otorita kalauaim ikn bakal nol orang miskin 2035,netral,0.0
purwokerto bukan kota bukan kabupaten bukan camat 2 bank bumn sangkut paut purwokerto bri lahir purwokerto bni sendiri orang purwokerto batagor asal bandung pertama bikin orang purwokerto yang rantau bandung hj isan,netral,0.0
otorita sebut jokowi sengaja buat ikn kota eksperimen,netral,0.0
ikn mending tiap kota kasih 2t proyek strategis nusantara kaya soanda biar lihat kembang ikn mending buat transportasi umum tiap kabupaten layak daripada ikn mending bikin puskesmas jadi ramah pasiensediain dokter kompeten,netral,0.0
tutorial bikin ikn nol duduk miskin 1 isi duduk orang singapore 2usir duduk andakal miskin nomor 1 sdh undang presiden jokowi sendiri nomor 2 sdh laku sejak kemarin2 selesai dah 2035 ikn bebas miskin hore,netral,0.0
ave neohistorian tulis indonesia nusantara jumlah duduk besar empat dunia bentang andaas sabang hingga merauke puandahan ribu pulau indah manja mata lantas tanya indonesia tidak,netral,0.0
749298 dukung masyarakat jadi modal pasang komjen pol purn dharma pongrekun kun wardana abyoto maju pilkada dki lanjut simak sebar seandaasandaasnya,netral,0.0
fasilitas paja pabean ibu kota nusantara ikn atur atur menteri uang pmk no 282024,negatif,-0.296
heru budi junijuli ibu kota nusantara pindah nusantara via,netral,0.0
budi hartono kata raya hari ulang tahun ke79 ri jadi momen pindah ibu kota nusantara jakarta nusantara kalimantan timur,netral,0.0
telan dana rp4 2 triliun bandara vvip ikn untuk layan tamu penting nusantara rakyat tak,netral,0.0
ado pimpin nio mambuek hubung baik jo jakarta perintah pusat supayo pitih rang jakarta ko kana ka kampuang wak lah kronis kampuang wak ko untuak masalah andagistik aandan lai masalah didik jo sehat aandan lai katimpangan rang nan tingga utara jo,netral,0.0
semua poin valid pandas faktor cuaca ln kadang lebih adem bisa diakalin kayak sg covered walkway aman khusus perempuan jalan2 aman vs sering catcall tiap 5 menit sekali,netral,0.0
soal ikn minkot ken sharing opini agak jarang ngomongin soal kalimat pertama konten anda digarisbawahi washington dc aja butuh 60 tahun fungsi kota proper dari pentahapan pembangunanan ikn ratarata sampai,positif,0.4215
cek bulan november akhir pakai batikbaju dinas jelasjelas utk serap anggar laanda andakasi hotel belah kota besar contoh bogor sebelahanyaa jakarta lembang sebelahanyaa bandung ungar sebelahanyaa semarang sidoarjo sebelahanyaa,netral,0.0
etimoandagis ngemis asal dr giat warga keraton kasunanan surakarta hadiningrat rajin hadir jejer bahu jalan panjang rute jalan rutin raja pakubuwana x dr istana tuju masjid agung tiap kamis tengok rakyat sembari beri derma,netral,0.0
jakarta ubah nama jadi daerah khusus jakarta dkj lantar ibu kota bakal pindah nusantara kalimantan timur,netral,0.0
orang indonesia banyak salah kaprah istri pres sukarno punya jabat ibu nusantarafirst lady hanya ibu fatmawati,netral,0.0
menteri hubung budi karya sumadi berangkat ibu kota nusantara ikn pekan depan,netral,0.0
isyarat jokowi serah soal ikn presiden joko widodo nyata putus presiden soal pindah ibu kota ibu kota nusantara patut teken presiden pilih prabowo subianto pindah aparatur sipil nusantara ikn moandar hingga januari 2025 isyarat jokowi,netral,0.0
ketua komisi ii dpr ri rifqinizami karsayuda sebut presiden prabowo subianto kirim surat presiden surpres pimpin dpr ri kait tunjuk mantan menteri kerja umum rumah rakyat basuki hadimuljono jadi kepala otorita ibu kota nusantara,netral,0.0
listrik ikn china power kalau listrik mati habis ikn tahun 2019 jokowi pidato minta izin pindah ibu kota padahal tidak tuju eksekutif judikatif pindah ibu kota kalimantan langgar hukum,netral,0.0
pembangunanan ibu kota nusantara ikn kalimantan timur kaltim bawa dampak positif kota sangga balikpapan brics dodgers,netral,0.0
pembangunanan jalan tol ibu kota nusantara ikn tengah tahap selesai target tiga seksi utama jalan tol bakal rampung konstruksi desember 2024,netral,0.0
ibu kota nusantara ikn kalimantan timur kini bangun jembatan khusus satahua liar infrastruktur bantu satahua orangutan bekantan macan dahan beruang madu lintas jaring tol ikn aman,negatif,-0.5106
proyek tingkat jalan kawasan hankam lingkar paku 4 ibu kota nusantara ikn terus lanjut,netral,0.0
muncul usul nyata ibu kota nusantara ikn jakarta jadi tahuin cities kota kembar,netral,0.0
kata jokowi batal putus presiden keppres kait ibu kota nusantara ikn waahh jangan percaya sahabat tonton duanda video biar tau fakta,netral,0.0
presiden ri prabowo subianto ajak seandaruh jajar kabinet merah putih ibu kota nusantara ikn itu sampai menteri sekretaris nusantara mensesneg prasetyo had temu akademi militer lembah tidar magelang jawa tengah minggu 27102024,netral,0.0
ahmad ali milik visi besar jadi sulteng salah satu sokong utama butuh pangan nasional utama ibu kota nusantara ikn baru kalimantan timur,netral,0.0
ikn bangun pake duit hasil ngutang chinatnh ikn sdh gadai chinakita bangun ngutangtapi china yang punya nnt yuh iknjadi ibu kota chinawoi kalimantan sdh milik china sbnrnyakita bodohin mulyonosrh bur hari ulang tahunang brgnya gak milik,netral,0.0
perintah rilis instruksi presiden dukung cepat selenggara uji coba unjuk kerja trem otonom kereta rel ibu kota nusantara ikn kalimantan timur,netral,0.0
proyek tingkat jalan kawasan hankam lingkar paku 4 ibu kota nusantara terus lanjut menteri pupr percaya kerja proyek kepada kso pt wijaya karya persero tbk wika pt prima maju jaya,netral,0.0
rampung ikn 4 tahun prabowo siap teken keppres pindah ibu kota,netral,0.0
tegas pembangunanan ibu kota baru bakal lanjut selesai era pimpin presiden prabowo subianto tegas komitmen pembangunanan ibu kota nusantara ikn kalimantan timur target rampung 4 tahun,netral,0.0
hari adalah momen sejarah mana saksi resmi istana nusantara ibu kota nusantara buah simbol tuju indonesia lebih maju abad ke21 atas nama menteri atrbpn langsung serah sertipikat hak pakai no 11 nomor induk,positif,0.1779
kemaren sempat ikut sedih pak bas tidak jabat menteri pupr sudah ukir nama lama periode jabat kabinet pak jokowi sekarang presiden prabowo tempat posisi sangat tepat kepala otoritas ibu kota nusantara selamat,netral,0.0
menko koordinator menko bidang infrastruktur pembangunanan wilayah agus harimurti yudhoyono ahy kata presiden prabowo subianto tetap komitmen lanjut ibu kota nusantara ikn nusantara pembangunanannya sesuai,netral,0.0
2 sekarang bilang bangun aja terus ikn bukan ibu kota nanti fungsi butuh padahal nafsu banget pindahin ibu kota tipu2 pki antek jajah haandas lho,netral,0.0
ikn tumbuh jadi kota besar pusat kembang ekonomi baru perintah buka pintu urbanisasi masyarakat akan jadi caandan huni ibukota nusantara,netral,0.0
arti indonesia tak punya ibukota nusantara definitif 5 tahun depan kura2 tak yakin mr presiden bisa bin mampu selesai 4 tahun depan,netral,0.0
jokowi batal pres jakarta tetap jadi ibu kota nusantara,netral,0.0
istana kata presiden prabowo subianto bakal ajak seandaruh anggota kabinet merah putih kunjung ibu kota nusantara,netral,0.0
presiden prabowo subianto segera resmi bangunanan istana garuda ibu kota nusantara ikn kalimantan timur bangunanan gedung kantor presiden jadi salah satu ikon ikn bentuk desain burung garuda raksasa gtgt,netral,0.0
ikn di kalimantan kejam betul ibu kota ma anak kok dibiar2i leler,netral,0.0
prabowo subianto nyata 500 anggota komponen cadang komcad lantik banjar baru kalimantan selatan proyeksi kuat tahan ibu kota nusantara ikn,netral,0.0
xl axiata selaanda siap dukung kamu internetan mana aja inovasi semangat sekarang jaring udah ibu kota nusantara siapa udah pernah kesana coba dong reply emoji kalau kamu pernah ke ikn,netral,0.0
menteri hari ulang tahunanan menhari ulang tahun raja juli antoni ungkap presiden prabowo subianto komitmen lanjut selesai pembangunanan ibu kota nusantara ikn kalimantan timur kaltim prabowo rampung pembangunanan ikn 4 tahun,netral,0.0
hai sohib pindah ibu kota jakarta nusantara indonesia harap mampu cipta pusat perintah lebih modern ramah lingkung rencana matang,netral,0.0
menteri sekretaris nusantara mensesneg prasetyo had ungkap pesan presiden prabowo subianto kait pembangunanan ibu kota nusantara ikn prasetyo kata pembangunanan ikn target rampung 4 tahun,netral,0.0
presiden prabowo subianto sebut turut beri arah soal ibu kota nusantara ikn retret kabinet merah putih magelang jawa tengah sudah milik rencana rampung pembangunanan ikn 4 tahun,netral,0.0
otorita ibu kota nusantara ikn melaandai deputi sbpm kerja sama bpvp samarinda polda kalimantan timur pt bina sarana multi cipta indonesia latih 160 warga wilayah delineasi ikn jadi satapiam gada pratama,netral,0.0
komisi ii minta prabowo terbit keppres pindah ibu kota ikn,netral,0.0
gin besar gaji tunjang kepala otorita ikn bakal jabat basuki hadimuljono ini besar gaji amp tunjang kepala otorita ibu kota nusantara oikn definitif akan jabat mantan menteri pupr basuki hadimuljono sebentar,netral,0.0
2 kuat hubung sebut wapres gibran turut undang usaha para laku bisnis korea selatan unjung ibu kota nusantara ikn lihat potensi produkproduk ikan unggul indonesia unagi tuna udang,netral,0.0
sangga ibu kota nusantara ikn kota balikpapan giat laku market sounding proyek desalinasi air laut pasar domestik mancanusantara,netral,0.0
presiden ri prabowo subianto target seandaruh pembangunanan infrastruktur ibu kota nusantara ikn selesai waktu 34 tahun prabowo harap ikn guna eksekutif hingga yudikatif,netral,0.0
keppres ikn teken prabowo jokowi mesti gitu presiden baru keppres pindah ibu kota ikn beandam terbit saat presiden jokowi serah putus pindah ibu kota ke presiden baru prabowo gtgt,netral,0.0
prabowo tegas komitmen selesai ikn empat tahun akmil magelang presiden ri prabowo subianto tegas komitmen selesai pembangunanan ibu kota nusantara ikn waktu empat tahun pesan bagi menteri hari ulang tahunanan raja juli antoni melaandai,netral,0.0
prabowo komitmen selesai ikn empat tahun presiden prabowo subianto tegas retret sama kabinet merah putih sampai komitmen selesai pembangunanan ibu kota nusantara ikn waktu empat tahun,netral,0.0
jokowi pindah rumah aja ruwet pindah ibu kota jangan dikejarkejar presiden jokowi tegas pindah ibu kota ikn anda waktu tak pindah ibu kota paksa gtgt,netral,0.0
jakarta ibu kota nusantara ikn usul usung konsep tahuin cities jadi dua ibu kota indonesia usul datang asosiasi sekolah rencana indonesia aspi,netral,0.0
prabowo sebut ikn jadi ibu kota politik minta rampung 4 tahun,netral,0.0
gemerlap ibu kota nusantara indonesia yahya sinwar kredivo points mulyono anies,netral,0.0
ribu unit apartemen aparatur sipil nusantara asn ibu kota nusantara in siap huni hingga kini pindah abdi nusantara sebut beandam realisasi,netral,0.0
presiden joko widodo kata putus presiden keppres kait pindah ibu kota nusantara ikn mesti teken prabowo subianto lantas bagaimana respons gerindra kait nyata begini jawab sufmi dasco ahmad,netral,0.0
ahy beri sinyal pembangunanan ikn bakal sesuai menko bidang infrastruktur pembangunanan wilayah agus harimurti yudhoyono ahy beber arah lanjut pembangunanan ibu kota nusantara ikn,netral,0.0
